country,year,primary,secondary,tertiary,region
venezuela,1990,90,30,25,"latin america and the caribbean"
venezuela,1995,80,38,32,"latin america and the caribbean"
venezuela,2000,94,59,34,"latin america and the caribbean"
venezuela,2005,98,69,41,"latin america and the caribbean"
venezuela,2010,98,78,99,"latin america and the caribbean"
algeria,1820,0,0,0,"middle east and north africa"
algeria,1825,0,0,0,"middle east and north africa"
algeria,1830,0,0,0,"middle east and north africa"
algeria,1835,0,0,0,"middle east and north africa"
algeria,1840,0,0,0,"middle east and north africa"
algeria,1845,0,0,0,"middle east and north africa"
algeria,1850,0,0,0,"middle east and north africa"
algeria,1855,0,0,0,"middle east and north africa"
algeria,1860,0,0,0,"middle east and north africa"
algeria,1865,0,0,0,"middle east and north africa"
algeria,1870,0,0,0,"middle east and north africa"
algeria,1875,0,0,0,"middle east and north africa"
algeria,1880,0,0,0,"middle east and north africa"
algeria,1885,0,0,0,"middle east and north africa"
algeria,1890,0,0,0,"middle east and north africa"
algeria,1895,0,0,0,"middle east and north africa"
algeria,1900,0,0,0,"middle east and north africa"
algeria,1905,1,0,0,"middle east and north africa"
algeria,1910,1,0,0,"middle east and north africa"
algeria,1915,1,0,0,"middle east and north africa"
algeria,1920,2,0,0,"middle east and north africa"
algeria,1925,3,0,0,"middle east and north africa"
algeria,1930,4,0,0,"middle east and north africa"
algeria,1935,6,0,0,"middle east and north africa"
algeria,1940,8,0,0,"middle east and north africa"
algeria,1945,10,0,0,"middle east and north africa"
algeria,1950,14,2,0,"middle east and north africa"
algeria,1955,18,2,0,"middle east and north africa"
algeria,1960,31,5,0,"middle east and north africa"
algeria,1965,45,5,0,"middle east and north africa"
algeria,1970,49,6,0,"middle east and north africa"
algeria,1975,64,13,1,"middle east and north africa"
algeria,1980,71,23,2,"middle east and north africa"
algeria,1985,78,38,5,"middle east and north africa"
algeria,1990,83,46,6,"middle east and north africa"
algeria,1995,91,50,8,"middle east and north africa"
algeria,2000,87,48,15,"middle east and north africa"
algeria,2005,93,61,22,"middle east and north africa"
algeria,2010,100,79,34,"middle east and north africa"
cyprus,1820,1,0,0,"middle east and north africa"
cyprus,1825,1,0,0,"middle east and north africa"
cyprus,1830,1,0,0,"middle east and north africa"
cyprus,1835,2,0,0,"middle east and north africa"
cyprus,1840,3,0,0,"middle east and north africa"
cyprus,1845,4,0,0,"middle east and north africa"
cyprus,1850,5,0,0,"middle east and north africa"
cyprus,1855,6,0,0,"middle east and north africa"
cyprus,1860,8,0,0,"middle east and north africa"
cyprus,1865,11,0,0,"middle east and north africa"
cyprus,1870,14,0,0,"middle east and north africa"
cyprus,1875,17,0,0,"middle east and north africa"
cyprus,1880,21,0,0,"middle east and north africa"
cyprus,1885,26,0,0,"middle east and north africa"
cyprus,1890,32,0,0,"middle east and north africa"
cyprus,1895,37,0,0,"middle east and north africa"
cyprus,1900,42,0,0,"middle east and north africa"
cyprus,1905,47,0,0,"middle east and north africa"
cyprus,1910,52,0,0,"middle east and north africa"
cyprus,1915,57,0,0,"middle east and north africa"
cyprus,1920,62,0,0,"middle east and north africa"
cyprus,1925,67,1,0,"middle east and north africa"
cyprus,1930,72,1,0,"middle east and north africa"
cyprus,1935,77,2,0,"middle east and north africa"
cyprus,1940,83,4,0,"middle east and north africa"
cyprus,1945,88,6,0,"middle east and north africa"
cyprus,1950,93,8,0,"middle east and north africa"
cyprus,1955,97,14,0,"middle east and north africa"
cyprus,1960,100,34,0,"middle east and north africa"
cyprus,1965,84,33,0,"middle east and north africa"
cyprus,1970,75,43,1,"middle east and north africa"
cyprus,1975,93,66,2,"middle east and north africa"
cyprus,1980,92,82,3,"middle east and north africa"
cyprus,1985,88,84,7,"middle east and north africa"
cyprus,1990,100,88,16,"middle east and north africa"
cyprus,1995,100,97,24,"middle east and north africa"
cyprus,2000,97,93,22,"middle east and north africa"
cyprus,2005,100,96,35,"middle east and north africa"
cyprus,2010,100,90,46,"middle east and north africa"
egypt,1820,0,0,0,"middle east and north africa"
egypt,1825,0,0,0,"middle east and north africa"
egypt,1830,0,0,0,"middle east and north africa"
egypt,1835,0,0,0,"middle east and north africa"
egypt,1840,0,0,0,"middle east and north africa"
egypt,1845,0,0,0,"middle east and north africa"
egypt,1850,0,0,0,"middle east and north africa"
egypt,1855,0,0,0,"middle east and north africa"
egypt,1860,0,0,0,"middle east and north africa"
egypt,1865,0,0,0,"middle east and north africa"
egypt,1870,0,0,0,"middle east and north africa"
egypt,1875,0,0,0,"middle east and north africa"
egypt,1880,0,0,0,"middle east and north africa"
egypt,1885,0,0,0,"middle east and north africa"
egypt,1890,0,0,0,"middle east and north africa"
egypt,1895,1,0,0,"middle east and north africa"
egypt,1900,1,0,0,"middle east and north africa"
egypt,1905,2,0,0,"middle east and north africa"
egypt,1910,3,0,0,"middle east and north africa"
egypt,1915,6,0,0,"middle east and north africa"
egypt,1920,10,1,0,"middle east and north africa"
egypt,1925,13,1,0,"middle east and north africa"
egypt,1930,17,1,0,"middle east and north africa"
egypt,1935,20,2,0,"middle east and north africa"
egypt,1940,24,3,0,"middle east and north africa"
egypt,1945,27,4,0,"middle east and north africa"
egypt,1950,31,6,0,"middle east and north africa"
egypt,1955,30,6,1,"middle east and north africa"
egypt,1960,47,8,1,"middle east and north africa"
egypt,1965,56,13,2,"middle east and north africa"
egypt,1970,52,18,4,"middle east and north africa"
egypt,1975,57,24,8,"middle east and north africa"
egypt,1980,63,31,11,"middle east and north africa"
egypt,1985,78,44,11,"middle east and north africa"
egypt,1990,93,59,11,"middle east and north africa"
egypt,1995,85,59,16,"middle east and north africa"
egypt,2000,92,77,27,"middle east and north africa"
egypt,2005,100,82,29,"middle east and north africa"
egypt,2010,100,71,32,"middle east and north africa"
iran,1820,0,0,0,"middle east and north africa"
iran,1825,0,0,0,"middle east and north africa"
iran,1830,0,0,0,"middle east and north africa"
iran,1835,0,0,0,"middle east and north africa"
iran,1840,0,0,0,"middle east and north africa"
iran,1845,0,0,0,"middle east and north africa"
iran,1850,0,0,0,"middle east and north africa"
iran,1855,0,0,0,"middle east and north africa"
iran,1860,0,0,0,"middle east and north africa"
iran,1865,0,0,0,"middle east and north africa"
iran,1870,0,0,0,"middle east and north africa"
iran,1875,0,0,0,"middle east and north africa"
iran,1880,0,0,0,"middle east and north africa"
iran,1885,0,0,0,"middle east and north africa"
iran,1890,0,0,0,"middle east and north africa"
iran,1895,0,0,0,"middle east and north africa"
iran,1900,0,0,0,"middle east and north africa"
iran,1905,0,0,0,"middle east and north africa"
iran,1910,0,0,0,"middle east and north africa"
iran,1915,0,0,0,"middle east and north africa"
iran,1920,0,0,0,"middle east and north africa"
iran,1925,1,0,0,"middle east and north africa"
iran,1930,4,0,0,"middle east and north africa"
iran,1935,5,0,0,"middle east and north africa"
iran,1940,7,0,0,"middle east and north africa"
iran,1945,9,0,0,"middle east and north africa"
iran,1950,12,1,0,"middle east and north africa"
iran,1955,15,1,0,"middle east and north africa"
iran,1960,22,6,0,"middle east and north africa"
iran,1965,31,9,0,"middle east and north africa"
iran,1970,46,15,1,"middle east and north africa"
iran,1975,64,28,3,"middle east and north africa"
iran,1980,70,28,2,"middle east and north africa"
iran,1985,86,31,2,"middle east and north africa"
iran,1990,88,40,6,"middle east and north africa"
iran,1995,79,59,12,"middle east and north africa"
iran,2000,94,67,18,"middle east and north africa"
iran,2005,98,75,24,"middle east and north africa"
iran,2010,100,78,43,"middle east and north africa"
iraq,1820,0,0,0,"middle east and north africa"
iraq,1825,0,0,0,"middle east and north africa"
iraq,1830,0,0,0,"middle east and north africa"
iraq,1835,0,0,0,"middle east and north africa"
iraq,1840,0,0,0,"middle east and north africa"
iraq,1845,0,0,0,"middle east and north africa"
iraq,1850,0,0,0,"middle east and north africa"
iraq,1855,0,0,0,"middle east and north africa"
iraq,1860,0,0,0,"middle east and north africa"
iraq,1865,0,0,0,"middle east and north africa"
iraq,1870,0,0,0,"middle east and north africa"
iraq,1875,0,0,0,"middle east and north africa"
iraq,1880,0,0,0,"middle east and north africa"
iraq,1885,0,0,0,"middle east and north africa"
iraq,1890,0,0,0,"middle east and north africa"
iraq,1895,0,0,0,"middle east and north africa"
iraq,1900,0,0,0,"middle east and north africa"
iraq,1905,0,0,0,"middle east and north africa"
iraq,1910,0,0,0,"middle east and north africa"
iraq,1915,0,0,0,"middle east and north africa"
iraq,1920,0,0,0,"middle east and north africa"
iraq,1925,1,0,0,"middle east and north africa"
iraq,1930,2,0,0,"middle east and north africa"
iraq,1935,4,0,0,"middle east and north africa"
iraq,1940,5,0,0,"middle east and north africa"
iraq,1945,6,0,0,"middle east and north africa"
iraq,1950,9,1,0,"middle east and north africa"
iraq,1955,15,1,0,"middle east and north africa"
iraq,1960,28,6,0,"middle east and north africa"
iraq,1965,36,10,2,"middle east and north africa"
iraq,1970,34,12,2,"middle east and north africa"
iraq,1975,55,16,6,"middle east and north africa"
iraq,1980,95,31,6,"middle east and north africa"
iraq,1985,81,32,8,"middle east and north africa"
iraq,1990,87,31,10,"middle east and north africa"
iraq,1995,63,21,8,"middle east and north africa"
iraq,2000,78,21,8,"middle east and north africa"
iraq,2005,88,43,12,"middle east and north africa"
iraq,2010,91,52,15,"middle east and north africa"
jordan,1820,0,0,0,"middle east and north africa"
jordan,1825,0,0,0,"middle east and north africa"
jordan,1830,0,0,0,"middle east and north africa"
jordan,1835,0,0,0,"middle east and north africa"
jordan,1840,0,0,0,"middle east and north africa"
jordan,1845,0,0,0,"middle east and north africa"
jordan,1850,0,0,0,"middle east and north africa"
jordan,1855,0,0,0,"middle east and north africa"
jordan,1860,0,0,0,"middle east and north africa"
jordan,1865,0,0,0,"middle east and north africa"
jordan,1870,0,0,0,"middle east and north africa"
jordan,1875,0,0,0,"middle east and north africa"
jordan,1880,0,0,0,"middle east and north africa"
jordan,1885,0,0,0,"middle east and north africa"
jordan,1890,0,0,0,"middle east and north africa"
jordan,1895,0,0,0,"middle east and north africa"
jordan,1900,0,0,0,"middle east and north africa"
jordan,1905,1,0,0,"middle east and north africa"
jordan,1910,1,0,0,"middle east and north africa"
jordan,1915,2,0,0,"middle east and north africa"
jordan,1920,3,0,0,"middle east and north africa"
jordan,1925,4,0,0,"middle east and north africa"
jordan,1930,5,0,0,"middle east and north africa"
jordan,1935,7,0,0,"middle east and north africa"
jordan,1940,10,0,0,"middle east and north africa"
jordan,1945,13,0,0,"middle east and north africa"
jordan,1950,17,1,0,"middle east and north africa"
jordan,1955,43,10,0,"middle east and north africa"
jordan,1960,54,9,0,"middle east and north africa"
jordan,1965,76,18,1,"middle east and north africa"
jordan,1970,61,19,1,"middle east and north africa"
jordan,1975,75,28,3,"middle east and north africa"
jordan,1980,91,60,24,"middle east and north africa"
jordan,1985,100,68,33,"middle east and north africa"
jordan,1990,92,43,26,"middle east and north africa"
jordan,1995,90,45,27,"middle east and north africa"
jordan,2000,100,87,30,"middle east and north africa"
jordan,2005,100,90,41,"middle east and north africa"
jordan,2010,97,88,43,"middle east and north africa"
kuwait,1820,0,0,0,"middle east and north africa"
kuwait,1825,0,0,0,"middle east and north africa"
kuwait,1830,0,0,0,"middle east and north africa"
kuwait,1835,0,0,0,"middle east and north africa"
kuwait,1840,0,0,0,"middle east and north africa"
kuwait,1845,0,0,0,"middle east and north africa"
kuwait,1850,0,0,0,"middle east and north africa"
kuwait,1855,0,0,0,"middle east and north africa"
kuwait,1860,0,0,0,"middle east and north africa"
kuwait,1865,0,0,0,"middle east and north africa"
kuwait,1870,0,0,0,"middle east and north africa"
kuwait,1875,0,0,0,"middle east and north africa"
kuwait,1880,0,0,0,"middle east and north africa"
kuwait,1885,0,0,0,"middle east and north africa"
kuwait,1890,0,0,0,"middle east and north africa"
kuwait,1895,0,0,0,"middle east and north africa"
kuwait,1900,0,0,0,"middle east and north africa"
kuwait,1905,0,0,0,"middle east and north africa"
kuwait,1910,0,0,0,"middle east and north africa"
kuwait,1915,0,0,0,"middle east and north africa"
kuwait,1920,1,0,0,"middle east and north africa"
kuwait,1925,2,0,0,"middle east and north africa"
kuwait,1930,4,0,0,"middle east and north africa"
kuwait,1935,8,0,0,"middle east and north africa"
kuwait,1940,14,0,0,"middle east and north africa"
kuwait,1945,21,0,0,"middle east and north africa"
kuwait,1950,31,0,0,"middle east and north africa"
kuwait,1955,50,0,0,"middle east and north africa"
kuwait,1960,61,18,0,"middle east and north africa"
kuwait,1965,51,24,0,"middle east and north africa"
kuwait,1970,54,49,4,"middle east and north africa"
kuwait,1975,64,53,11,"middle east and north africa"
kuwait,1980,80,59,14,"middle east and north africa"
kuwait,1985,83,70,17,"middle east and north africa"
kuwait,1990,67,70,16,"middle east and north africa"
kuwait,1995,69,56,28,"middle east and north africa"
kuwait,2000,100,100,31,"middle east and north africa"
kuwait,2005,100,100,31,"middle east and north africa"
kuwait,2010,100,100,36,"middle east and north africa"
libya,1820,0,0,0,"middle east and north africa"
libya,1825,0,0,0,"middle east and north africa"
libya,1830,0,0,0,"middle east and north africa"
libya,1835,0,0,0,"middle east and north africa"
libya,1840,0,0,0,"middle east and north africa"
libya,1845,0,0,0,"middle east and north africa"
libya,1850,0,0,0,"middle east and north africa"
libya,1855,0,0,0,"middle east and north africa"
libya,1860,0,0,0,"middle east and north africa"
libya,1865,0,0,0,"middle east and north africa"
libya,1870,0,0,0,"middle east and north africa"
libya,1875,0,0,0,"middle east and north africa"
libya,1880,0,0,0,"middle east and north africa"
libya,1885,0,0,0,"middle east and north africa"
libya,1890,0,0,0,"middle east and north africa"
libya,1895,0,0,0,"middle east and north africa"
libya,1900,0,0,0,"middle east and north africa"
libya,1905,0,0,0,"middle east and north africa"
libya,1910,0,0,0,"middle east and north africa"
libya,1915,0,0,0,"middle east and north africa"
libya,1920,0,0,0,"middle east and north africa"
libya,1925,0,0,0,"middle east and north africa"
libya,1930,1,0,0,"middle east and north africa"
libya,1935,1,0,0,"middle east and north africa"
libya,1940,1,0,0,"middle east and north africa"
libya,1945,2,0,0,"middle east and north africa"
libya,1950,3,0,0,"middle east and north africa"
libya,1955,10,0,0,"middle east and north africa"
libya,1960,19,0,0,"middle east and north africa"
libya,1965,36,3,0,"middle east and north africa"
libya,1970,70,6,0,"middle east and north africa"
libya,1975,75,23,2,"middle east and north africa"
libya,1980,80,27,4,"middle east and north africa"
libya,1985,85,31,5,"middle east and north africa"
libya,1990,91,36,7,"middle east and north africa"
libya,1995,95,41,8,"middle east and north africa"
libya,2000,97,47,50,"middle east and north africa"
libya,2005,98,52,64,"middle east and north africa"
libya,2010,98,57,70,"middle east and north africa"
malta,1820,1,0,0,"middle east and north africa"
malta,1825,2,0,0,"middle east and north africa"
malta,1830,3,0,0,"middle east and north africa"
malta,1835,3,0,0,"middle east and north africa"
malta,1840,4,0,0,"middle east and north africa"
malta,1845,5,0,0,"middle east and north africa"
malta,1850,7,0,0,"middle east and north africa"
malta,1855,8,0,0,"middle east and north africa"
malta,1860,10,0,0,"middle east and north africa"
malta,1865,13,0,0,"middle east and north africa"
malta,1870,16,0,0,"middle east and north africa"
malta,1875,19,0,0,"middle east and north africa"
malta,1880,23,0,0,"middle east and north africa"
malta,1885,27,0,0,"middle east and north africa"
malta,1890,32,0,0,"middle east and north africa"
malta,1895,41,0,0,"middle east and north africa"
malta,1900,51,0,0,"middle east and north africa"
malta,1905,61,0,0,"middle east and north africa"
malta,1910,71,0,0,"middle east and north africa"
malta,1915,74,0,0,"middle east and north africa"
malta,1920,78,0,0,"middle east and north africa"
malta,1925,81,0,0,"middle east and north africa"
malta,1930,85,0,0,"middle east and north africa"
malta,1935,89,1,0,"middle east and north africa"
malta,1940,92,1,0,"middle east and north africa"
malta,1945,96,2,0,"middle east and north africa"
malta,1950,100,3,0,"middle east and north africa"
malta,1955,100,6,0,"middle east and north africa"
malta,1960,78,16,1,"middle east and north africa"
malta,1965,81,21,3,"middle east and north africa"
malta,1970,88,48,3,"middle east and north africa"
malta,1975,82,67,2,"middle east and north africa"
malta,1980,83,59,1,"middle east and north africa"
malta,1985,88,69,3,"middle east and north africa"
malta,1990,96,80,11,"middle east and north africa"
malta,1995,99,84,21,"middle east and north africa"
malta,2000,94,79,22,"middle east and north africa"
malta,2005,93,94,35,"middle east and north africa"
malta,2010,95,97,42,"middle east and north africa"
morocco,1820,0,0,0,"middle east and north africa"
morocco,1825,0,0,0,"middle east and north africa"
morocco,1830,0,0,0,"middle east and north africa"
morocco,1835,0,0,0,"middle east and north africa"
morocco,1840,0,0,0,"middle east and north africa"
morocco,1845,0,0,0,"middle east and north africa"
morocco,1850,0,0,0,"middle east and north africa"
morocco,1855,0,0,0,"middle east and north africa"
morocco,1860,0,0,0,"middle east and north africa"
morocco,1865,0,0,0,"middle east and north africa"
morocco,1870,0,0,0,"middle east and north africa"
morocco,1875,0,0,0,"middle east and north africa"
morocco,1880,0,0,0,"middle east and north africa"
morocco,1885,0,0,0,"middle east and north africa"
morocco,1890,0,0,0,"middle east and north africa"
morocco,1895,0,0,0,"middle east and north africa"
morocco,1900,0,0,0,"middle east and north africa"
morocco,1905,0,0,0,"middle east and north africa"
morocco,1910,0,0,0,"middle east and north africa"
morocco,1915,0,0,0,"middle east and north africa"
morocco,1920,1,0,0,"middle east and north africa"
morocco,1925,1,0,0,"middle east and north africa"
morocco,1930,2,0,0,"middle east and north africa"
morocco,1935,3,0,0,"middle east and north africa"
morocco,1940,5,0,0,"middle east and north africa"
morocco,1945,6,0,0,"middle east and north africa"
morocco,1950,8,0,0,"middle east and north africa"
morocco,1955,16,1,0,"middle east and north africa"
morocco,1960,21,4,0,"middle east and north africa"
morocco,1965,25,7,1,"middle east and north africa"
morocco,1970,30,8,2,"middle east and north africa"
morocco,1975,35,10,3,"middle east and north africa"
morocco,1980,45,15,4,"middle east and north africa"
morocco,1985,50,20,5,"middle east and north africa"
morocco,1990,46,24,7,"middle east and north africa"
morocco,1995,60,27,9,"middle east and north africa"
morocco,2000,75,28,8,"middle east and north africa"
morocco,2005,88,42,10,"middle east and north africa"
morocco,2010,98,54,13,"middle east and north africa"
syria,1820,0,0,0,"middle east and north africa"
syria,1825,0,0,0,"middle east and north africa"
syria,1830,0,0,0,"middle east and north africa"
syria,1835,0,0,0,"middle east and north africa"
syria,1840,0,0,0,"middle east and north africa"
syria,1845,0,0,0,"middle east and north africa"
syria,1850,0,0,0,"middle east and north africa"
syria,1855,0,0,0,"middle east and north africa"
syria,1860,0,0,0,"middle east and north africa"
syria,1865,0,0,0,"middle east and north africa"
syria,1870,0,0,0,"middle east and north africa"
syria,1875,0,0,0,"middle east and north africa"
syria,1880,0,0,0,"middle east and north africa"
syria,1885,0,0,0,"middle east and north africa"
syria,1890,1,0,0,"middle east and north africa"
syria,1895,1,0,0,"middle east and north africa"
syria,1900,1,0,0,"middle east and north africa"
syria,1905,2,0,0,"middle east and north africa"
syria,1910,3,0,0,"middle east and north africa"
syria,1915,4,0,0,"middle east and north africa"
syria,1920,6,0,0,"middle east and north africa"
syria,1925,8,0,0,"middle east and north africa"
syria,1930,11,0,0,"middle east and north africa"
syria,1935,15,0,0,"middle east and north africa"
syria,1940,19,1,0,"middle east and north africa"
syria,1945,25,1,0,"middle east and north africa"
syria,1950,32,2,0,"middle east and north africa"
syria,1955,33,3,0,"middle east and north africa"
syria,1960,34,5,1,"middle east and north africa"
syria,1965,46,10,2,"middle east and north africa"
syria,1970,54,17,3,"middle east and north africa"
syria,1975,72,25,6,"middle east and north africa"
syria,1980,81,31,10,"middle east and north africa"
syria,1985,91,43,12,"middle east and north africa"
syria,1990,93,39,14,"middle east and north africa"
syria,1995,88,34,14,"middle east and north africa"
syria,2000,96,37,11,"middle east and north africa"
syria,2005,100,65,17,"middle east and north africa"
syria,2010,100,68,24,"middle east and north africa"
tunisia,1820,0,0,0,"middle east and north africa"
tunisia,1825,0,0,0,"middle east and north africa"
tunisia,1830,0,0,0,"middle east and north africa"
tunisia,1835,0,0,0,"middle east and north africa"
tunisia,1840,0,0,0,"middle east and north africa"
tunisia,1845,0,0,0,"middle east and north africa"
tunisia,1850,0,0,0,"middle east and north africa"
tunisia,1855,0,0,0,"middle east and north africa"
tunisia,1860,0,0,0,"middle east and north africa"
tunisia,1865,0,0,0,"middle east and north africa"
tunisia,1870,0,0,0,"middle east and north africa"
tunisia,1875,0,0,0,"middle east and north africa"
tunisia,1880,0,0,0,"middle east and north africa"
tunisia,1885,0,0,0,"middle east and north africa"
tunisia,1890,0,0,0,"middle east and north africa"
tunisia,1895,0,0,0,"middle east and north africa"
tunisia,1900,0,0,0,"middle east and north africa"
tunisia,1905,0,0,0,"middle east and north africa"
tunisia,1910,1,0,0,"middle east and north africa"
tunisia,1915,1,0,0,"middle east and north africa"
tunisia,1920,1,0,0,"middle east and north africa"
tunisia,1925,2,0,0,"middle east and north africa"
tunisia,1930,3,0,0,"middle east and north africa"
tunisia,1935,4,0,0,"middle east and north africa"
tunisia,1940,6,0,0,"middle east and north africa"
tunisia,1945,8,0,0,"middle east and north africa"
tunisia,1950,11,2,0,"middle east and north africa"
tunisia,1955,18,2,0,"middle east and north africa"
tunisia,1960,33,4,0,"middle east and north africa"
tunisia,1965,50,7,0,"middle east and north africa"
tunisia,1970,62,10,1,"middle east and north africa"
tunisia,1975,62,12,2,"middle east and north africa"
tunisia,1980,73,17,3,"middle east and north africa"
tunisia,1985,89,26,4,"middle east and north africa"
tunisia,1990,91,40,6,"middle east and north africa"
tunisia,1995,89,49,11,"middle east and north africa"
tunisia,2000,96,63,17,"middle east and north africa"
tunisia,2005,100,74,35,"middle east and north africa"
tunisia,2010,100,77,43,"middle east and north africa"
yemen,1820,0,0,0,"middle east and north africa"
yemen,1825,0,0,0,"middle east and north africa"
yemen,1830,0,0,0,"middle east and north africa"
yemen,1835,0,0,0,"middle east and north africa"
yemen,1840,0,0,0,"middle east and north africa"
yemen,1845,0,0,0,"middle east and north africa"
yemen,1850,0,0,0,"middle east and north africa"
yemen,1855,0,0,0,"middle east and north africa"
yemen,1860,0,0,0,"middle east and north africa"
yemen,1865,0,0,0,"middle east and north africa"
yemen,1870,0,0,0,"middle east and north africa"
yemen,1875,0,0,0,"middle east and north africa"
yemen,1880,0,0,0,"middle east and north africa"
yemen,1885,0,0,0,"middle east and north africa"
yemen,1890,0,0,0,"middle east and north africa"
yemen,1895,0,0,0,"middle east and north africa"
yemen,1900,0,0,0,"middle east and north africa"
yemen,1905,0,0,0,"middle east and north africa"
yemen,1910,0,0,0,"middle east and north africa"
yemen,1915,0,0,0,"middle east and north africa"
yemen,1920,0,0,0,"middle east and north africa"
yemen,1925,0,0,0,"middle east and north africa"
yemen,1930,0,0,0,"middle east and north africa"
yemen,1935,0,0,0,"middle east and north africa"
yemen,1940,0,0,0,"middle east and north africa"
yemen,1945,0,0,0,"middle east and north africa"
yemen,1950,0,0,0,"middle east and north africa"
yemen,1955,0,0,0,"middle east and north africa"
yemen,1960,0,0,0,"middle east and north africa"
yemen,1965,0,0,0,"middle east and north africa"
yemen,1970,1,0,0,"middle east and north africa"
yemen,1975,5,1,0,"middle east and north africa"
yemen,1980,9,1,0,"middle east and north africa"
yemen,1985,24,3,0,"middle east and north africa"
yemen,1990,27,10,2,"middle east and north africa"
yemen,1995,30,14,1,"middle east and north africa"
yemen,2000,47,20,5,"middle east and north africa"
yemen,2005,72,45,5,"middle east and north africa"
yemen,2010,78,41,7,"middle east and north africa"
benin,1820,0,0,0,"sub-saharan africa"
benin,1825,0,0,0,"sub-saharan africa"
benin,1830,0,0,0,"sub-saharan africa"
benin,1835,0,0,0,"sub-saharan africa"
benin,1840,0,0,0,"sub-saharan africa"
benin,1845,0,0,0,"sub-saharan africa"
benin,1850,0,0,0,"sub-saharan africa"
benin,1855,0,0,0,"sub-saharan africa"
benin,1860,0,0,0,"sub-saharan africa"
benin,1865,0,0,0,"sub-saharan africa"
benin,1870,0,0,0,"sub-saharan africa"
benin,1875,0,0,0,"sub-saharan africa"
benin,1880,0,0,0,"sub-saharan africa"
benin,1885,0,0,0,"sub-saharan africa"
benin,1890,0,0,0,"sub-saharan africa"
benin,1895,0,0,0,"sub-saharan africa"
benin,1900,0,0,0,"sub-saharan africa"
benin,1905,0,0,0,"sub-saharan africa"
benin,1910,0,0,0,"sub-saharan africa"
benin,1915,0,0,0,"sub-saharan africa"
benin,1920,1,0,0,"sub-saharan africa"
benin,1925,1,0,0,"sub-saharan africa"
benin,1930,2,0,0,"sub-saharan africa"
benin,1935,2,0,0,"sub-saharan africa"
benin,1940,3,0,0,"sub-saharan africa"
benin,1945,4,0,0,"sub-saharan africa"
benin,1950,5,0,0,"sub-saharan africa"
benin,1955,7,0,0,"sub-saharan africa"
benin,1960,11,1,0,"sub-saharan africa"
benin,1965,16,2,0,"sub-saharan africa"
benin,1970,19,2,0,"sub-saharan africa"
benin,1975,26,4,0,"sub-saharan africa"
benin,1980,30,6,0,"sub-saharan africa"
benin,1985,34,8,0,"sub-saharan africa"
benin,1990,31,5,0,"sub-saharan africa"
benin,1995,38,6,0,"sub-saharan africa"
benin,2000,52,10,1,"sub-saharan africa"
benin,2005,71,26,3,"sub-saharan africa"
benin,2010,94,36,6,"sub-saharan africa"
cameroon,1820,0,0,0,"sub-saharan africa"
cameroon,1825,0,0,0,"sub-saharan africa"
cameroon,1830,0,0,0,"sub-saharan africa"
cameroon,1835,0,0,0,"sub-saharan africa"
cameroon,1840,0,0,0,"sub-saharan africa"
cameroon,1845,0,0,0,"sub-saharan africa"
cameroon,1850,0,0,0,"sub-saharan africa"
cameroon,1855,0,0,0,"sub-saharan africa"
cameroon,1860,0,0,0,"sub-saharan africa"
cameroon,1865,0,0,0,"sub-saharan africa"
cameroon,1870,0,0,0,"sub-saharan africa"
cameroon,1875,0,0,0,"sub-saharan africa"
cameroon,1880,0,0,0,"sub-saharan africa"
cameroon,1885,0,0,0,"sub-saharan africa"
cameroon,1890,0,0,0,"sub-saharan africa"
cameroon,1895,1,0,0,"sub-saharan africa"
cameroon,1900,0,0,0,"sub-saharan africa"
cameroon,1905,1,0,0,"sub-saharan africa"
cameroon,1910,2,0,0,"sub-saharan africa"
cameroon,1915,2,0,0,"sub-saharan africa"
cameroon,1920,2,0,0,"sub-saharan africa"
cameroon,1925,3,0,0,"sub-saharan africa"
cameroon,1930,3,0,0,"sub-saharan africa"
cameroon,1935,8,0,0,"sub-saharan africa"
cameroon,1940,11,0,0,"sub-saharan africa"
cameroon,1945,14,0,0,"sub-saharan africa"
cameroon,1950,18,0,0,"sub-saharan africa"
cameroon,1955,22,0,0,"sub-saharan africa"
cameroon,1960,30,1,0,"sub-saharan africa"
cameroon,1965,54,2,0,"sub-saharan africa"
cameroon,1970,55,4,0,"sub-saharan africa"
cameroon,1975,63,7,0,"sub-saharan africa"
cameroon,1980,69,11,0,"sub-saharan africa"
cameroon,1985,73,15,0,"sub-saharan africa"
cameroon,1990,71,19,0,"sub-saharan africa"
cameroon,1995,59,19,0,"sub-saharan africa"
cameroon,2000,56,20,4,"sub-saharan africa"
cameroon,2005,67,23,5,"sub-saharan africa"
cameroon,2010,85,32,10,"sub-saharan africa"
gambia,1820,0,0,0,"sub-saharan africa"
gambia,1825,0,0,0,"sub-saharan africa"
gambia,1830,0,0,0,"sub-saharan africa"
gambia,1835,0,0,0,"sub-saharan africa"
gambia,1840,0,0,0,"sub-saharan africa"
gambia,1845,0,0,0,"sub-saharan africa"
gambia,1850,0,0,0,"sub-saharan africa"
gambia,1855,0,0,0,"sub-saharan africa"
gambia,1860,0,0,0,"sub-saharan africa"
gambia,1865,0,0,0,"sub-saharan africa"
gambia,1870,0,0,0,"sub-saharan africa"
gambia,1875,0,0,0,"sub-saharan africa"
gambia,1880,0,0,0,"sub-saharan africa"
gambia,1885,0,0,0,"sub-saharan africa"
